Match ID,Player ID,Runs Scored,Balls Faced
325801,S Matsikenyeri,1,3
325801,T Taibu,81,115
325801,CJ Chibhabha,0,4
325802,Salman Butt,23,47
325802,V Sibanda,6,7
325802,E Chigumbura,42,45
325802,Sohail Tanvir,2,5
325802,KM Dabengwa,0,2
325802,Kamran Hussain,28,21
325802,BRM Taylor,55,77
325802,Misbah-ul-Haq,44,51
325802,Kamran Akmal,28,36
325802,GB Brent,13,21
325802,SC Williams,71,105
325802,H Masakadza,10,22
325802,Younis Khan,10,10
325802,Mohammad Yousuf,5,27
325802,Nasir Jamshed,32,51
325802,Shoaib Malik,3,9
325802,Shahid Afridi,85,53
325802,T Taibu,10,20
325802,CJ Chibhabha,10,10
325803,V Sibanda,3,12
325803,Khalid Latif,19,42
325803,E Chigumbura,24,36
325803,Fawad Alam,12,17
325803,BRM Taylor,7,6
325803,GB Brent,14,15
325803,SC Williams,48,61
325803,H Masakadza,2,13
325803,KM Dabengwa,45,32
325803,RW Price,7,10
325803,Nasir Jamshed,11,14
325803,Shoaib Malik,88,101
325803,CB Mpofu,0,3
325803,Mohammad Yousuf,108,114
325803,T Taibu,51,77
325803,CJ Chibhabha,30,44
325804,V Sibanda,18,37
325804,Younis Khan,63,52
325804,E Chigumbura,34,61
325804,Fawad Alam,14,12
325804,BRM Taylor,49,79
325804,Misbah-ul-Haq,31,33
325804,GB Brent,4,5
325804,SC Williams,19,43
325804,H Masakadza,5,16
325804,Khurram Manzoor,50,75
325804,KM Dabengwa,16,20
325804,RW Price,7,14
325804,Nasir Jamshed,19,19
325804,CB Mpofu,0,1
325804,T Taibu,6,12
325804,CJ Chibhabha,1,3
335346,Mohammad Tauqir,17,23
335346,EHSN Silva,7,14
335346,Fahad Alhashmi,0,3
335346,Saqib Ali,10,21
335346,Alok Kapali,1,5
335346,Amjad Javed,10,10
335346,Mushfiqur Rahim,16,11
335346,Tamim Iqbal,40,68
335346,Zahid Shah,5,9
335346,Mahmudullah,8,10
335346,V Shetty,7,17
335346,Raqibul Hasan,83,63
335346,Dolar Mahmud,20,9
335346,IPP Batuwitarachchi,0,3
335346,Arshad Ali,41,80
335346,Mohammad Ashraful,109,132
335346,Mashrafe Mortaza,3,4
335346,Nazimuddin,2,13
335346,Khurram Khan,78,82
335346,Amjad Ali,19,19
335347,Munir Dar,14,13
335347,Salman Butt,0,3
335347,Nadeem Ahmed,2,14
335347,Younis Khan,67,66
335347,JJ Atkinson,18,32
335347,Irfan Ahmed,0,1
335347,Sohail Tanvir,59,56
335347,Tabarak Dar,24,54
335347,CK Kruger,0,5
335347,Umar Gul,8,10
335347,Shahid Afridi,4,6
335347,Zain Abbas,26,55
335347,KH Butt,4,13
335347,Iftikhar Anjum,3,2
335347,Fawad Alam,63,78
335347,Mohammad Yousuf,28,28
335347,Shoaib Malik,35,34
335347,Misbah-ul-Haq,2,8
335347,Skhawat Ali,8,23
335347,Sarfraz Ahmed,7,15
335347,Najeeb Amar,21,26
335348,LPC Silva,19,24
335348,CK Kapugedera,74,71
335348,BAW Mendis,15,8
335348,Alok Kapali,30,38
335348,M Muralitharan,5,3
335348,Mushfiqur Rahim,44,54
335348,Tamim Iqbal,28,41
335348,TM Dilshan,29,27
335348,KMDN Kulasekara,1,3
335348,Abdur Razzak,22,24
335348,KC Sangakkara,101,96
335348,Raqibul Hasan,35,59
335348,Mahmudullah,4,11
335348,WPUJC Vaas,13,22
335348,Mashrafe Mortaza,34,57
335348,Mohammad Ashraful,8,21
335348,Nazimuddin,1,5
335348,DPMD Jayawardene,6,10
335348,ST Jayasuriya,72,52
335349,RG Sharma,11,29
335349,G Gambhir,51,54
335349,Nadeem Ahmed,0,1
335349,MS Dhoni,109,97
335349,JPR Lamsam,16,30
335349,JJ Atkinson,23,47
335349,Tabarak Dar,21,41
335349,RV Uthappa,15,9
335349,V Sehwag,78,44
335349,KH Butt,4,16
335349,Afzaal Haider,0,10
335349,Munir Dar,4,4
335349,CK Kruger,3,16
335349,SK Raina,101,69
335349,Skhawat Ali,0,3
335349,Irfan Ahmed,25,44
335349,Najeeb Amar,13,16
335350,LPC Silva,6,9
335350,CK Kapugedera,11,7
335350,BAW Mendis,15,11
335350,Saqib Ali,19,32
335350,Alawi Shukri,1,3
335350,T Thushara,10,15
335350,KMDN Kulasekara,37,51
335350,ML Udawatte,67,78
335350,KC Sangakkara,0,6
335350,Mohammad Tauqir,9,16
335350,Aman Ali,0,2
335350,Fahad Alhashmi,0,3
335350,IPP Batuwitarachchi,14,48
335350,Arshad Ali,6,10
335350,TM Dilshan,24,30
335350,Amjad Ali,77,81
335350,K Weeraratne,40,54
335350,DPMD Jayawardene,61,50
335350,Zahid Shah,6,11
335350,Khurram Khan,2,7
335350,N Fernandes,5,13
335351,RG Sharma,0,1
335351,Salman Butt,35,64
335351,MS Dhoni,26,30
335351,G Gambhir,9,14
335351,Yuvraj Singh,48,47
335351,V Sehwag,119,99
335351,Misbah-ul-Haq,31,27
335351,Younis Khan,59,60
335351,Mohammad Yousuf,30,21
335351,SK Raina,84,70
335351,Sohail Tanvir,3,3
335351,Shoaib Malik,125,120
335351,Shahid Afridi,9,10
335352,RG Sharma,22,23
335352,G Gambhir,90,84
335352,SK Raina,116,113
335352,RV Uthappa,2,11
335352,Mushfiqur Rahim,22,35
335352,Tamim Iqbal,55,67
335352,Mahmudullah,26,39
335352,Raqibul Hasan,25,35
335352,Yuvraj Singh,36,36
335352,Mohammad Ashraful,20,26
335352,Nazimuddin,6,9
335352,Alok Kapali,115,98
335353,LPC Silva,46,48
335353,CK Kapugedera,43,59
335353,Wahab Riaz,1,5
335353,Younis Khan,47,60
335353,Salman Butt,0,1
335353,Mansoor Amjad,5,10
335353,T Thushara,28,20
335353,KMDN Kulasekara,1,3
335353,TM Dilshan,8,8
335353,KC Sangakkara,112,113
335353,Misbah-ul-Haq,76,71
335353,Sarfraz Ahmed,19,31
335353,WPUJC Vaas,4,3
335353,Sohail Tanvir,9,9
335353,Iftikhar Anjum,7,5
335353,Mohammad Yousuf,19,29
335353,Shoaib Malik,52,79
335353,DPMD Jayawardene,29,43
335353,Shahid Afridi,0,1
335353,ST Jayasuriya,8,14
335354,LPC Silva,5,14
335354,CK Kapugedera,1,5
335354,Farhad Reza,5,16
335354,BAW Mendis,8,6
335354,Abdur Razzak,7,14
335354,Alok Kapali,9,11
335354,Mushfiqur Rahim,8,12
335354,Tamim Iqbal,8,15
335354,TM Dilshan,2,3
335354,KMDN Kulasekara,18,12
335354,T Thushara,10,9
335354,KC Sangakkara,121,131
335354,Raqibul Hasan,52,67
335354,Mahmudullah,8,19
335354,WPUJC Vaas,7,15
335354,Mashrafe Mortaza,2,8
335354,Mohammad Ashraful,14,15
335354,Nazimuddin,47,59
335354,DPMD Jayawardene,20,22
335354,ST Jayasuriya,130,89
335355,RG Sharma,58,72
335355,G Gambhir,35,32
335355,YK Pathan,0,4
335355,MS Dhoni,76,99
335355,Salman Butt,36,31
335355,Yuvraj Singh,37,32
335355,V Sehwag,49,35
335355,Misbah-ul-Haq,70,62
335355,Younis Khan,123,118
335355,Mohammad Yousuf,21,23
335355,SK Raina,1,6
335355,Nasir Jamshed,53,44
335355,IK Pathan,38,25
335355,P Kumar,1,1
335356,LPC Silva,50,57
335356,CK Kapugedera,75,79
335356,MS Dhoni,67,62
335356,G Gambhir,68,64
335356,Yuvraj Singh,36,31
335356,M Muralitharan,1,1
335356,RG Sharma,22,29
335356,TM Dilshan,15,19
335356,KMDN Kulasekara,6,4
335356,T Thushara,23,14
335356,KC Sangakkara,7,10
335356,V Sehwag,42,34
335356,SK Raina,54,69
335356,K Weeraratne,23,19
335356,DPMD Jayawardene,50,63
335356,ST Jayasuriya,43,37
335357,Salman Butt,56,63
335357,Farhad Reza,3,32
335357,Nasir Jamshed,52,58
335357,Shahadat Hossain,0,7
335357,Alok Kapali,17,29
335357,Mushfiqur Rahim,15,40
335357,Tamim Iqbal,26,41
335357,Mahmudullah,11,48
335357,Abdur Razzak,9,16
335357,Raqibul Hasan,0,1
335357,Nazimuddin,3,7
335357,Mohammad Ashraful,14,18
335357,Mashrafe Mortaza,1,3
335358,CK Kapugedera,5,11
335358,G Gambhir,6,13
335358,M Muralitharan,2,3
335358,RG Sharma,3,8
335358,TM Dilshan,56,74
335358,KMDN Kulasekara,29,30
335358,T Thushara,5,8
335358,I Sharma,8,18
335358,RP Singh,0,1
335358,V Sehwag,60,36
335358,LPC Silva,0,2
335358,BAW Mendis,8,4
335358,MS Dhoni,49,75
335358,Yuvraj Singh,0,2
335358,RV Uthappa,20,41
335358,KC Sangakkara,4,3
335358,ST Jayasuriya,125,114
335358,WPUJC Vaas,19,32
335358,SK Raina,16,21
335358,DPMD Jayawardene,11,19
335358,IK Pathan,2,6
335358,PP Ojha,6,17
336201,BJ Haddin,3,13
336201,Tamim Iqbal,21,33
336201,Shahadat Hossain,0,2
336201,CL White,9,12
336201,MG Johnson,0,1
336201,SE Marsh,76,107
336201,Mehrab Hossain jnr,0,8
336201,Alok Kapali,12,17
336201,Abdur Razzak,4,9
336201,Nazmul Hossain,0,6
336201,Raqibul Hasan,14,51
336201,Shakib Al Hasan,7,12
336201,DJ Hussey,24,22
336201,Mashrafe Mortaza,5,7
336201,Mohammad Ashraful,5,18
336201,JR Hopes,22,30
336201,MEK Hussey,85,88
336201,MJ Clarke,14,34
336201,Dhiman Ghosh,1,8
336202,MJ Clarke,1,4
336202,Dhiman Ghosh,30,38
336202,SE Marsh,69,83
336202,Shahadat Hossain,6,13
336202,Tamim Iqbal,0,1
336202,SR Watson,29,33
336202,Mehrab Hossain jnr,1,10
336202,Abdur Razzak,9,27
336202,Shakib Al Hasan,19,48
336202,Nazmul Hossain,0,1
336202,Mohammad Ashraful,3,8
336202,Mashrafe Mortaza,8,28
336202,MEK Hussey,8,20
336202,Alok Kapali,2,9
336202,Junaid Siddique,21,44
336204,Farhad Reza,0,6
336204,BJ Haddin,16,32
336204,Tamim Iqbal,63,70
336204,DJ Hussey,11,27
336204,SE Marsh,30,37
336204,CL White,22,24
336204,Alok Kapali,0,3
336204,Abdur Razzak,14,37
336204,Shakib Al Hasan,27,31
336204,Mahmudullah,1,6
336204,SR Watson,27,44
336204,Mohammad Ashraful,3,9
336204,Mashrafe Mortaza,8,11
336204,MEK Hussey,57,73
336204,MJ Clarke,25,68
336204,Junaid Siddique,0,6
336204,Dhiman Ghosh,1,4
343732,RG Sharma,19,31
343732,G Gambhir,0,2
343732,MS Dhoni,6,28
343732,CK Kapugedera,45,75
343732,MM Patel,15,15
343732,Yuvraj Singh,23,30
343732,Harbhajan Singh,12,28
343732,KC Sangakkara,19,41
343732,ST Jayasuriya,10,14
343732,Z Khan,12,38
343732,SK Raina,17,36
343732,DPMD Jayawardene,61,84
343732,IK Pathan,7,19
343732,PP Ojha,16,30
343732,V Kohli,12,22
343733,LPC Silva,0,2
343733,CK Kapugedera,0,2
343733,Harbhajan Singh,1,6
343733,BAW Mendis,0,1
343733,V Kohli,37,69
343733,Yuvraj Singh,20,32
343733,M Muralitharan,11,16
343733,RG Sharma,0,2
343733,MS Dhoni,39,54
343733,TM Dilshan,16,33
343733,KMDN Kulasekara,25,67
343733,T Thushara,44,48
343733,KC Sangakkara,2,10
343733,Z Khan,2,10
343733,S Badrinath,27,57
343733,SK Raina,1,4
343733,DPMD Jayawardene,2,10
343733,IK Pathan,5,8
343733,ST Jayasuriya,13,37
343733,CRD Fernando,12,13
343734,RG Sharma,32,32
343734,G Gambhir,8,20
343734,DPMD Jayawardene,94,113
343734,WPUJC Vaas,0,4
343734,MS Dhoni,76,80
343734,CK Kapugedera,12,18
343734,Yuvraj Singh,12,17
343734,M Muralitharan,6,14
343734,BAW Mendis,6,10
343734,Harbhajan Singh,2,6
343734,TM Dilshan,16,22
343734,KMDN Kulasekara,11,30
343734,T Thushara,30,55
343734,KC Sangakkara,9,12
343734,LPC Silva,1,5
343734,Z Khan,1,6
343734,S Badrinath,6,20
343734,SK Raina,53,85
343734,V Kohli,25,41
343734,ST Jayasuriya,13,15
343734,P Kumar,2,4
343736,RG Sharma,3,5
343736,CK Kapugedera,26,64
343736,Z Khan,3,11
343736,MS Dhoni,1,7
343736,G Gambhir,11,16
343736,MM Patel,4,2
343736,Yuvraj Singh,17,24
343736,T Thushara,54,46
343736,ML Udawatte,43,55
343736,KC Sangakkara,1,6
343736,IK Pathan,7,15
343736,RP Singh,4,13
343736,PP Ojha,5,9
343736,SM Warnapura,30,45
343736,SK Raina,10,14
343736,DPMD Jayawardene,12,26
343736,J Mubarak,47,57
343736,ST Jayasuriya,1,8
343736,V Kohli,31,47
343759,Salman Butt,33,58
343759,Farhad Reza,7,19
343759,Dhiman Ghosh,0,1
343759,Shahriar Nafees,24,26
343759,Aftab Ahmed,14,33
343759,Tamim Iqbal,5,5
343759,Mahmudullah,2,6
343759,Misbah-ul-Haq,38,29
343759,Mashrafe Mortaza,25,21
343759,Raqibul Hasan,12,43
343759,Shakib Al Hasan,0,2
343759,Younis Khan,1,10
343759,Mohammad Yousuf,108,103
343759,Mohammad Ashraful,9,21
343759,Nasir Jamshed,20,17
343759,Shoaib Malik,85,75
343759,Abdur Razzak,11,17
343759,Shahid Afridi,27,11
343760,Salman Butt,76,72
343760,Farhad Reza,26,34
343760,Dhiman Ghosh,27,45
343760,Shahriar Nafees,4,10
343760,Aftab Ahmed,1,10
343760,Tamim Iqbal,60,82
343760,Mahmudullah,58,78
343760,Abdur Razzak,1,1
343760,Shakib Al Hasan,4,17
343760,Younis Khan,13,16
343760,Nasir Jamshed,21,22
343760,Mohammad Ashraful,22,24
343760,Mashrafe Mortaza,1,4
343760,Shoaib Malik,4,1
343760,Mohammad Yousuf,32,31
343761,Salman Butt,132,129
343761,Farhad Reza,13,11
343761,Aftab Ahmed,42,50
343761,Dhiman Ghosh,18,12
343761,Shahriar Nafees,0,11
343761,Fawad Alam,2,6
343761,Bazid Khan,2,10
343761,Tamim Iqbal,63,71
343761,Shakib Al Hasan,75,73
343761,Mahmudullah,24,37
343761,Misbah-ul-Haq,10,11
343761,Mashrafe Mortaza,15,17
343761,Kamran Akmal,100,81
343761,Iftikhar Anjum,5,3
343761,Mohammad Yousuf,2,8
343761,Mohammad Ashraful,16,28
343761,Sohail Tanvir,1,2
343761,Shoaib Malik,33,47
343761,Shahid Afridi,13,9
343762,Salman Butt,74,86
343762,Farhad Reza,14,18
343762,Bazid Khan,51,92
343762,Dhiman Ghosh,0,4
343762,Shahadat Hossain,1,8
343762,Fawad Alam,5,3
343762,Aftab Ahmed,0,2
343762,Tamim Iqbal,10,12
343762,Kamran Akmal,36,36
343762,Mahmudullah,9,30
343762,Abdur Razzak,7,28
343762,Shakib Al Hasan,108,122
343762,Mohammad Yousuf,37,56
343762,Mohammad Ashraful,4,11
343762,Mashrafe Mortaza,38,71
343762,Junaid Siddique,0,3
343763,Dhiman Ghosh,29,40
343763,Aftab Ahmed,0,1
343763,Mahmudullah,37,85
343763,Younis Khan,69,80
343763,Mohammad Yousuf,22,17
343763,Mohammad Ashraful,30,26
343763,Mashrafe Mortaza,2,8
343763,Umar Gul,1,1
343763,Misbah-ul-Haq,35,23
343763,Salman Butt,136,126
343763,Farhad Reza,1,8
343763,Shahadat Hossain,9,8
343763,Wahab Riaz,3,3
343763,Tamim Iqbal,9,14
343763,Kamran Akmal,10,14
343763,Mohammad Asif,5,3
343763,Abdur Razzak,33,40
343763,Shakib Al Hasan,5,5
343763,Naumanullah,5,4
343763,Shoaib Malik,27,27
343763,Junaid Siddique,6,18
343763,Shahid Afridi,4,5
345468,Salman Butt,70,86
345468,Mushfiqur Rahim,15,29
345468,Sohail Tanvir,2,3
345468,Wahab Riaz,0,1
345468,Tamim Iqbal,29,41
345468,Abdur Razzak,26,26
345468,Alok Kapali,0,3
345468,Shahid Afridi,20,18
345468,Shahriar Nafees,9,24
345468,Raqibul Hasan,8,17
345468,Kamran Akmal,25,27
345468,Dolar Mahmud,0,4
345468,Mahmudullah,7,8
345468,Fawad Alam,2,7
345468,Mohammad Ashraful,56,97
345468,Mohammad Yousuf,59,58
345468,Shoaib Malik,9,20
345468,Misbah-ul-Haq,39,22
345468,Umar Gul,0,1
345468,Mashrafe Mortaza,0,3
345469,RG Sharma,9,27
345469,G Gambhir,62,64
345469,PP Chawla,0,2
345469,YK Pathan,3,13
345469,MS Dhoni,24,23
345469,Salman Butt,9,8
345469,Yuvraj Singh,55,60
345469,Iftikhar Anjum,16,19
345469,Umar Gul,7,9
345469,V Sehwag,89,78
345469,Misbah-ul-Haq,24,28
345469,Shahid Afridi,23,19
345469,Kamran Akmal,38,35
345469,Younis Khan,0,1
345469,Sohail Tanvir,6,12
345469,SK Raina,26,26
345469,Mohammad Yousuf,11,11
345469,Shoaib Malik,53,67
345469,Wahab Riaz,0,5
345469,IK Pathan,18,18
345469,P Kumar,6,7
345470,RG Sharma,26,44
345470,G Gambhir,107,103
345470,Farhad Reza,5,8
345470,SK Raina,0,2
345470,Shahriar Nafees,9,18
345470,Mushfiqur Rahim,6,11
345470,Tamim Iqbal,0,5
345470,Mahmudullah,24,27
345470,Abdur Razzak,8,9
345470,Raqibul Hasan,89,121
345470,Dolar Mahmud,0,1
345470,V Sehwag,59,34
345470,Yuvraj Singh,26,33
345470,Mohammad Ashraful,36,70
345470,Mashrafe Mortaza,13,12
345470,Alok Kapali,20,27
345471,RG Sharma,24,28
345471,Salman Butt,129,138
345471,PP Chawla,2,5
345471,YK Pathan,25,26
345471,MS Dhoni,64,60
345471,G Gambhir,40,34
345471,Yuvraj Singh,56,60
345471,V Sehwag,2,8
345471,Misbah-ul-Haq,33,21
345471,I Sharma,0,1
345471,Kamran Akmal,15,26
345471,IK Pathan,28,35
345471,Younis Khan,108,99
345471,SK Raina,24,33
345471,Shoaib Malik,11,8
345471,Shahid Afridi,10,11
345471,P Kumar,5,8
350043,SCJ Broad,2,5
350043,AU Rashid,31,24
350043,RJ Sidebottom,13,7
350043,MJ Prior,28,48
350043,GP Swann,4,5
350043,CL White,53,73
350043,RS Bopara,49,91
350043,CJ Ferguson,71,75
350043,AJ Strauss,12,15
350043,OA Shah,40,50
350043,LJ Wright,38,28
350043,SR Watson,46,52
350043,JR Hopes,18,11
350043,MEK Hussey,20,15
350043,MJ Clarke,45,72
350043,TD Paine,0,6
350043,PD Collingwood,23,40
350044,TT Bresnan,5,13
350044,RJ Sidebottom,0,2
350044,NM Hauritz,10,14
350044,MJ Prior,1,5
350044,EJG Morgan,14,20
350044,GP Swann,14,22
350044,MG Johnson,43,24
350044,JM Anderson,0,5
350044,CL White,42,67
350044,B Lee,0,3
350044,RS Bopara,27,45
350044,CJ Ferguson,55,60
350044,AJ Strauss,47,54
350044,OA Shah,12,13
350044,LJ Wright,20,19
350044,SR Watson,34,50
350044,JR Hopes,11,19
350044,MEK Hussey,8,14
350044,MJ Clarke,4,11
350044,TD Paine,26,45
350044,PD Collingwood,56,86
350045,OA Shah,8,19
350045,RJ Sidebottom,24,29
350045,MJ Prior,0,4
350045,EJG Morgan,43,57
350045,CL White,105,125
350045,GP Swann,3,3
350045,RS Bopara,10,17
350045,CJ Ferguson,20,17
350045,AJ Strauss,63,73
350045,PD Collingwood,28,53
350045,LJ Wright,9,15
350045,SR Watson,7,19
350045,MEK Hussey,8,4
350045,MJ Clarke,52,94
350045,TD Paine,29,37
350045,TT Bresnan,31,38
350046,JL Denly,11,18
350046,MJ Clarke,62,84
350046,AU Rashid,4,5
350046,RJ Sidebottom,2,4
350046,MJ Prior,29,45
350046,EJG Morgan,13,27
350046,RT Ponting,48,60
350046,RS Bopara,26,36
350046,CJ Ferguson,23,31
350046,AJ Strauss,63,75
350046,OA Shah,39,53
350046,LJ Wright,12,11
350046,SR Watson,26,33
350046,SCJ Broad,2,2
350046,TD Paine,51,63
350046,TT Bresnan,11,9
350047,JL Denly,45,69
350047,MJ Clarke,52,64
350047,AU Rashid,18,10
350047,RJ Sidebottom,3,5
350047,AD Mascarenhas,19,13
350047,EJG Morgan,58,42
350047,RT Ponting,126,114
350047,MG Johnson,18,12
350047,CL White,24,15
350047,RS Bopara,18,21
350047,CJ Ferguson,17,19
350047,AJ Strauss,35,38
350047,OA Shah,31,42
350047,SR Watson,36,34
350047,MJ Prior,37,44
350047,MEK Hussey,6,9
350047,SCJ Broad,22,20
350047,TD Paine,16,29
350047,TT Bresnan,4,3
350048,JL Denly,25,44
350048,JM Anderson,1,7
350048,RJ Sidebottom,15,16
350048,NM Hauritz,1,2
350048,MJ Prior,6,9
350048,EJG Morgan,23,28
350048,PM Siddle,8,3
350048,GP Swann,12,15
350048,CL White,35,23
350048,B Lee,0,1
350048,RS Bopara,24,33
350048,CJ Ferguson,6,9
350048,AJ Strauss,0,2
350048,RT Ponting,6,15
350048,AD Mascarenhas,11,20
350048,SR Watson,4,11
350048,JR Hopes,38,22
350048,MEK Hussey,65,72
350048,TT Bresnan,31,38
350048,TD Paine,111,152
350048,OA Shah,23,40
350049,JL Denly,53,78
350049,NM Hauritz,3,8
350049,MJ Prior,11,14
350049,EJG Morgan,2,10
350049,TD Paine,4,6
350049,MG Johnson,10,17
350049,CL White,1,2
350049,TT Bresnan,10,20
350049,RS Bopara,13,23
350049,B Lee,0,2
350049,AJ Strauss,47,79
350049,OA Shah,7,8
350049,SR Watson,0,4
350049,JR Hopes,11,23
350049,MEK Hussey,49,54
350049,MJ Clarke,38,83
350049,RT Ponting,53,68
350049,BW Hilfenhaus,2,12
350049,PD Collingwood,13,22
350348,MV Boucher,8,11
350348,Mushfiqur Rahim,1,6
350348,J Louw,23,7
350348,AB de Villiers,35,43
350348,JP Duminy,36,39
350348,HM Amla,35,34
350348,M Morkel,6,3
350348,Tamim Iqbal,24,42
350348,Syed Rasel,7,14
350348,JL Ontong,27,39
350348,Raqibul Hasan,0,1
350348,JH Kallis,50,73
350348,Shakib Al Hasan,51,77
350348,J Botha,23,16
350348,Mashrafe Mortaza,0,4
350348,Mohammad Ashraful,73,85
350348,JA Morkel,31,40
350348,Abdur Razzak,0,3
350348,Junaid Siddique,2,9
350348,Naeem Islam,25,36
350348,Imrul Kayes,1,12
350477,MV Boucher,0,6
350477,BJ Haddin,53,63
350477,NM Hauritz,20,11
350477,AB de Villiers,2,6
350477,JP Duminy,15,33
350477,HM Amla,7,16
350477,GC Smith,52,58
350477,HH Gibbs,33,37
350477,DJ Hussey,18,20
350477,M Ntini,2,5
350477,CJ Ferguson,25,45
350477,J Botha,8,12
350477,JA Morkel,14,19
350477,JR Hopes,38,35
350477,MEK Hussey,83,81
350477,MJ Clarke,1,5
350477,RT Ponting,37,45
350477,MG Johnson,1,3
350477,DW Steyn,1,2
350477,M Morkel,2,10
350478,BJ Haddin,1,4
350478,NM Hauritz,10,26
350478,AB de Villiers,36,45
350478,JH Kallis,31,44
350478,B Laughlin,1,9
350478,MG Johnson,30,64
350478,HH Gibbs,2,7
350478,DJ Hussey,1,13
350478,JP Duminy,11,19
350478,CJ Ferguson,50,85
350478,NW Bracken,5,7
350478,JR Hopes,8,13
350478,MEK Hussey,3,8
350478,MJ Clarke,5,14
350478,RT Ponting,8,6
350478,GC Smith,40,49
350479,MV Boucher,28,15
350479,BJ Haddin,15,36
350479,B Geeves,10,11
350479,AB de Villiers,80,87
350479,JP Duminy,32,26
350479,GC Smith,8,14
350479,HH Gibbs,26,47
350479,DJ Hussey,20,33
350479,JH Kallis,70,86
350479,CJ Ferguson,63,69
350479,JR Hopes,63,60
350479,JA Morkel,29,27
350479,MEK Hussey,1,5
350479,MJ Clarke,35,49
350479,RT Ponting,20,35
350479,MG Johnson,9,7
350479,RE van der Merwe,6,4
350480,MV Boucher,29,27
350480,SM Harwood,0,4
350480,BJ Haddin,78,63
350480,NM Hauritz,3,5
350480,AB de Villiers,84,74
350480,JH Kallis,17,25
350480,GC Smith,20,30
350480,HH Gibbs,110,119
350480,DJ Hussey,20,20
350480,JP Duminy,40,25
350480,CJ Ferguson,3,6
350480,NW Bracken,0,1
350480,JR Hopes,31,29
350480,JA Morkel,4,6
350480,MEK Hussey,2,9
350480,MJ Clarke,50,69
350480,RT Ponting,53,68
350480,MG Johnson,5,6
350481,MV Boucher,9,10
350481,BJ Haddin,62,64
350481,NM Hauritz,24,31
350481,AB de Villiers,38,42
350481,JH Kallis,64,69
350481,GC Smith,20,16
350481,HH Gibbs,82,103
350481,DJ Hussey,3,5
350481,M Ntini,9,8
350481,JP Duminy,3,8
350481,CJ Ferguson,41,33
350481,DW Steyn,0,1
350481,JA Morkel,5,6
350481,JR Hopes,3,5
350481,MEK Hussey,49,58
350481,MJ Clarke,66,60
350481,RT Ponting,40,45
350481,MG Johnson,2,6
350481,RE van der Merwe,3,4
350481,M Morkel,15,13
351684,MV Boucher,0,1
351684,ND McKenzie,63,83
351684,BJ Haddin,19,13
351684,VB van Jaarsveld,4,7
351684,SE Marsh,79,97
351684,JH Kallis,41,52
351684,DJ Hussey,52,51
351684,BW Hilfenhaus,1,3
351684,HH Gibbs,22,28
351684,CL White,21,24
351684,JP Duminy,71,95
351684,JA Morkel,40,18
351684,NW Bracken,12,8
351684,J Botha,12,18
351684,HM Amla,1,3
351684,JR Hopes,2,4
351684,MEK Hussey,6,12
351684,MJ Clarke,19,39
351684,RT Ponting,46,54
351685,MV Boucher,37,32
351685,BJ Haddin,23,28
351685,AB de Villiers,44,63
351685,SE Marsh,78,104
351685,JH Kallis,72,98
351685,HM Amla,8,19
351685,HH Gibbs,19,38
351685,CL White,1,5
351685,JP Duminy,35,35
351685,DJ Hussey,19,32
351685,DA Warner,5,7
351685,RJ Harris,7,10
351685,JA Morkel,11,5
351685,JR Hopes,8,14
351685,MEK Hussey,28,34
351685,ND McKenzie,8,15
351685,RT Ponting,64,73
351686,MV Boucher,31,45
351686,BJ Haddin,6,15
351686,NM Hauritz,7,4
351686,SE Marsh,43,64
351686,JH Kallis,60,74
351686,HM Amla,13,20
351686,MG Johnson,10,7
351686,HH Gibbs,64,54
351686,DJ Hussey,36,45
351686,SW Tait,0,1
351686,JP Duminy,9,23
351686,JA Morkel,40,22
351686,DA Warner,69,63
351686,J Botha,4,4
351686,JR Hopes,33,56
351686,AB de Villiers,5,4
351686,NW Bracken,6,5
351686,MEK Hussey,12,16
351686,ND McKenzie,27,42
351686,RT Ponting,29,27
351687,BJ Haddin,3,10
351687,AB de Villiers,82,86
351687,SE Marsh,13,10
351687,JH Kallis,13,12
351687,DJ Hussey,24,30
351687,MG Johnson,0,7
351687,HH Gibbs,38,30
351687,CL White,30,54
351687,SW Tait,4,6
351687,DA Warner,1,9
351687,HM Amla,80,106
351687,JR Hopes,42,44
351687,MEK Hussey,28,37
351687,RT Ponting,63,71
351687,BW Hilfenhaus,5,17
351688,MJ Clarke,0,4
351688,BJ Haddin,63,53
351688,VB van Jaarsveld,5,9
351688,AB de Villiers,60,73
351688,JP Duminy,60,43
351688,HM Amla,97,121
351688,MG Johnson,5,9
351688,HH Gibbs,7,15
351688,DJ Hussey,32,52
351688,NW Bracken,5,8
351688,DA Warner,22,30
351688,J Botha,14,7
351688,JR Hopes,11,14
351688,JA Morkel,14,12
351688,MEK Hussey,78,97
351688,ND McKenzie,10,28
351688,RT Ponting,12,21
351688,BW Hilfenhaus,1,3
351688,SE Marsh,5,12
351689,BB McCullum,0,2
351689,BJ Haddin,31,54
351689,GD Elliott,8,33
351689,SE Marsh,15,28
351689,KD Mills,26,35
351689,MG Johnson,20,17
351689,PG Fulton,7,39
351689,DJ Hussey,13,26
351689,NW Bracken,0,4
351689,SW Tait,9,10
351689,NT Broom,29,52
351689,DA Warner,7,18
351689,JS Patel,2,2
351689,DL Vettori,7,9
351689,TG Southee,3,6
351689,JR Hopes,18,30
